left_boundary = 2.000000
lower_boundary = 7.200000
sann 0
next
shape
1477010457200000  0.375499
1477010457300000  2.758
1477010457400000  1.35516
1477010457500000  4.62622
1477010457600000  0.553254
1477010457700000  1.26994
1477010457800000  0.294648
1477010457900000  1.74417
1477010458000000  0.135521
1477010458100000  4.72978
1477010458200000  0.554777
1477010458300000  0.615678
1477010458400000  3.59835
1477010458500000  3.48273
1477010458600000  3.23956
1477010458700000  2.99281
1477010458800000  0.566105
1477010458900000  1.69541
1477010459000000  3.99179
1477010459100000  1.67773
1477010459200000  1.18447
1477010459300000  0.835388
1477010459400000  1.78384
1477010459500000  5.47952
1477010459600000  2.18324
1477010459700000  0.458815
1477010459800000  1.40825
1477010459900000  0.513079
1477010460000000  0.165538
1477010460100000  2.38905
1477010460200000  0.267537
1477010460300000  3.00113
1477010460400000  1.20106
1477010460500000  14.9742
1477010460600000  0.72746
1477010460700000  1.29781
1477010460800000  1.74185
1477010460900000  0.215534
1477010461000000  1.23753
1477010461100000  5.81692
1477010461200000  2.22297
1477010461300000  0.660059
1477010461400000  2.15369
1477010461500000  3.13012
1477010461600000  5.30592
1477010461700000  2.74529
1477010461800000  0.378494
1477010461900000  0.607844
1477010462000000  0.57278
1477010462100000  0.541261
1477010462200000  2.0006
1477010462300000  4.31062
1477010462400000  1.36372
1477010462500000  5.90902
1477010462600000  1.24521
1477010462700000  1.11184
1477010462800000  0.0397939
1477010462900000  0.551008
1477010463000000  2.60984
1477010463100000  1.70252
1477010463200000  2.99967
1477010463300000  0.084583
1477010463400000  0.388799
1477010463500000  0.841598
1477010463600000  0.0972787
1477010463700000  1.49164
1477010463800000  0.249659
1477010463900000  3.79055
1477010464000000  2.02777
1477010464100000  0.43082
1477010464200000  0.920882
1477010464300000  1.21455
1477010464400000  0.0430776
1477010464500000  0.0957784
1477010464600000  4.24791
1477010464700000  1.01604
1477010464800000  0.290438
1477010464900000  2.11491
1477010465000000  0.0648454
1477010465100000  4.5946
1477010465200000  2.98161
1477010465300000  1.31583
1477010465400000  0.596118
1477010465500000  0.74731
1477010465600000  6.04949
1477010465700000  0.720873
1477010465800000  3.30966
1477010465900000  1.10436
1477010466000000  1.30649
1477010466100000  1.20303
1477010466200000  0.763672
1477010466300000  1.84789
1477010466400000  0.25687
1477010466500000  2.15692
1477010466600000  7.80386
1477010466700000  0.640464
1477010466800000  3.82306
1477010466900000  2.12647
1477010467000000  1.9378
1477010467100000  0.871803
1477010467200000  2.72371
1477010467300000  1.01908
1477010467400000  1.97482
1477010467500000  0.638461
1477010467600000  0.940171
1477010467700000  5.4858
1477010467800000  5.06736
1477010467900000  0.575896
sann 1
next
color = 10
thickness = 0.5
pl 0
1477010441911028.250000 5.991
1477010469119857.250000 5.991
next

